word,2of12inf,NWL2023,google20k,ALL_THREE
handrail,1,1,0,0
handrails,1,1,0,0
hands,1,1,1,1
handsaw,1,1,0,0
handsaws,1,1,0,0
handsbreadth,0,1,0,0
handsbreadths,0,1,0,0
handsel,0,1,0,0
handseled,0,1,0,0
handseling,0,1,0,0
handselled,0,1,0,0
handselling,0,1,0,0
handsels,0,1,0,0
handset,1,1,1,1
handsets,1,1,1,1
handsewn,0,1,0,0
handsfree,0,0,1,0
handsful,1,1,0,0
handshake,1,1,0,0
handshakes,1,1,0,0
handsier,0,1,0,0
handsiest,0,1,0,0
handsome,1,1,1,1
handsomely,1,1,0,0
handsomeness,1,1,0,0
handsomenesses,1,1,0,0
handsomer,1,1,0,0
handsomest,1,1,0,0
handspike,0,1,0,0
handspikes,0,1,0,0
handspring,1,1,0,0
handsprings,1,1,0,0
handstamp,0,1,0,0
handstamped,0,1,0,0
handstamping,0,1,0,0
handstamps,0,1,0,0
handstand,1,1,0,0
handstands,1,1,0,0
handsy,0,1,0,0
handwashing,0,1,0,0
handwashings,0,1,0,0
handwheel,0,1,0,0
handwheels,0,1,0,0
handwork,1,1,0,0
handworked,0,1,0,0
handworker,0,1,0,0
handworkers,0,1,0,0
handworks,1,1,0,0
handwoven,1,1,0,0
handwringer,0,1,0,0
handwringers,0,1,0,0
handwrit,0,1,0,0
handwrite,0,1,0,0
handwrites,0,1,0,0
handwriting,1,1,1,1
handwritings,1,1,0,0
handwritten,1,1,0,0
handwrote,0,1,0,0
handwrought,0,1,0,0
handy,1,1,1,1
handyman,1,1,0,0
handymen,1,1,0,0
handyperson,0,1,0,0
handypersons,0,1,0,0
hang,1,1,1,1
hangable,0,1,0,0
hangar,1,1,0,0
hangarage,0,1,0,0
hangarages,0,1,0,0
hangared,0,1,0,0
hangaring,0,1,0,0
hangars,1,1,0,0
hangashore,0,1,0,0
hangashores,0,1,0,0
hangbird,0,1,0,0
hangbirds,0,1,0,0
hangdog,1,1,0,0
hangdogs,0,1,0,0
hanged,1,1,0,0
hanger,1,1,1,1
hangers,1,1,0,0
hangfire,0,1,0,0
hangfires,0,1,0,0
hanging,1,1,1,1
hangings,1,1,0,0
hangman,1,1,0,0
hangmen,1,1,0,0
hangnail,1,1,0,0
hangnails,1,1,0,0
hangnest,0,1,0,0
hangnests,0,1,0,0
hangout,1,1,0,0
hangouts,1,1,0,0
hangover,1,1,0,0
hangovers,1,1,0,0
hangrier,0,1,0,0
hangriest,0,1,0,0
hangry,0,1,0,0
hangs,1,1,1,1
hangtag,0,1,0,0
hangtags,0,1,0,0
hangul,0,1,0,0
hanguls,0,1,0,0
hangup,1,1,0,0
hangups,1,1,0,0
haniwa,0,1,0,0
hank,1,1,1,1
hanked,0,1,0,0
hanker,1,1,0,0
hankered,1,1,0,0
hankerer,0,1,0,0
hankerers,0,1,0,0
hankering,1,1,0,0
hankerings,1,1,0,0
hankers,1,1,0,0
hankie,1,1,0,0
hankies,1,1,0,0
hanking,0,1,0,0
hanks,1,1,0,0
hanky,1,1,0,0
hanna,0,0,1,0
hannah,0,0,1,0
hannover,0,0,1,0
hanoi,0,0,1,0
hanover,0,0,1,0
hans,0,0,1,0
hansa,0,1,0,0
hansard,0,0,1,0
hansas,0,1,0,0
hanse,0,1,0,0
hanseatic,0,1,0,0
hansel,0,1,0,0
hanseled,0,1,0,0
hanseling,0,1,0,0
hanselled,0,1,0,0
hanselling,0,1,0,0
hansels,0,1,0,0
hansen,0,0,1,0
hanses,0,1,0,0
hansom,1,1,0,0
hansoms,1,1,0,0
hanson,0,0,1,0
hant,0,1,0,0
hantavirus,0,1,0,0
hantaviruses,0,1,0,0
hanted,0,1,0,0
hanting,0,1,0,0
hantle,0,1,0,0
hantles,0,1,0,0
hants,0,1,0,0
hanuman,0,1,0,0
hanumans,0,1,0,0
hao,0,1,0,0
haole,0,1,0,0
haoles,0,1,0,0
haos,0,1,0,0
hap,1,1,0,0
hapax,0,1,0,0
hapaxes,0,1,0,0
haphazard,1,1,0,0
haphazardly,1,1,0,0
haphazardness,1,1,0,0
haphazardnesses,1,1,0,0
haphazardries,0,1,0,0
haphazardry,0,1,0,0
haphazards,0,1,0,0
haphtara,0,1,0,0
haphtarah,0,1,0,0
haphtarahs,0,1,0,0
haphtaras,0,1,0,0
haphtarot,0,1,0,0
haphtaroth,0,1,0,0
hapkido,0,1,0,0
hapkidos,0,1,0,0
hapless,1,1,0,0
haplessly,1,1,0,0
haplessness,1,1,0,0
haplessnesses,1,1,0,0
haplite,0,1,0,0
haplites,0,1,0,0
haploid,1,1,0,0
haploidic,0,1,0,0
haploidies,0,1,0,0
haploids,1,1,0,0
haploidy,0,1,0,0
haplologies,0,1,0,0
haplology,0,1,0,0
haplont,0,1,0,0
haplontic,0,1,0,0
haplonts,0,1,0,0
haplopia,0,1,0,0
haplopias,0,1,0,0
haploses,0,1,0,0
haplosis,0,1,0,0
haplotype,0,1,0,0
haplotypes,0,1,0,0
haply,1,1,0,0
happed,0,1,0,0
happen,1,1,1,1
happenchance,0,1,0,0
happenchances,0,1,0,0
happened,1,1,1,1
happening,1,1,1,1
happenings,1,1,1,1
happens,1,1,1,1
happenstance,1,1,0,0
happenstances,1,1,0,0
happi,0,1,0,0
happier,1,1,1,1
happiest,1,1,0,0
happily,1,1,1,1
happiness,1,1,1,1
happinesses,1,1,0,0
happing,0,1,0,0
happis,0,1,0,0
happy,1,1,1,1
haps,1,1,0,0
hapten,0,1,0,0
haptene,0,1,0,0
haptenes,0,1,0,0
haptenic,0,1,0,0
haptens,0,1,0,0
haptic,0,1,0,0
haptical,0,1,0,0
haptics,0,1,0,0
haptoglobin,0,1,0,0
haptoglobins,0,1,0,0
har,0,0,1,0
haram,0,1,0,0
harangue,1,1,0,0
harangued,1,1,0,0
haranguer,0,1,0,0
haranguers,0,1,0,0
harangues,1,1,0,0
haranguing,1,1,0,0
harass,1,1,0,0
harassed,1,1,0,0
harasser,1,1,0,0
harassers,1,1,0,0
harasses,1,1,0,0
harassing,1,1,0,0
harassingly,0,1,0,0
harassings,0,1,0,0
harassment,1,1,1,1
harassments,1,1,0,0
harbinger,1,1,0,0
harbingered,0,1,0,0
harbingering,0,1,0,0
harbingers,1,1,0,0
harbor,1,1,1,1
harborage,0,1,0,0
harborages,0,1,0,0
harbored,1,1,0,0
harborer,0,1,0,0
harborers,0,1,0,0
harborful,0,1,0,0
harborfuls,0,1,0,0
harboring,1,1,0,0
harborless,0,1,0,0
harbormaster,0,1,0,0
harbormasters,0,1,0,0
harborous,0,1,0,0
harbors,1,1,0,0
harborside,0,1,0,0
harbour,1,1,1,1
harboured,1,1,0,0
harbourfront,0,1,0,0
harbourfronts,0,1,0,0
harbouring,1,1,0,0
harbourmaster,0,1,0,0
harbourmasters,0,1,0,0
harbours,1,1,0,0
hard,1,1,1,1
hardass,0,1,0,0
hardasses,0,1,0,0
hardback,1,1,1,1
hardbacks,1,1,0,0
hardball,1,1,0,0
hardballs,1,1,0,0
hardbitten,0,1,0,0
hardboard,1,1,0,0
hardboards,1,1,0,0
hardbodies,0,1,0,0
hardbody,0,1,0,0
hardboot,0,1,0,0
hardboots,0,1,0,0
hardbound,1,1,0,0
hardbounds,0,1,0,0
hardcase,0,1,0,0
hardcases,0,1,0,0
hardcore,1,1,1,1
hardcores,0,1,0,0
hardcourt,0,1,0,0
hardcover,1,1,1,1
hardcovers,1,1,0,0
hardedge,0,1,0,0
hardedges,0,1,0,0
harden,1,1,0,0
hardenabilities,0,1,0,0
hardenability,0,1,0,0
hardenable,0,1,0,0
hardened,1,1,0,0
hardener,1,1,0,0
hardeners,1,1,0,0
hardening,1,1,0,0
hardenings,0,1,0,0
hardens,1,1,0,0
harder,1,1,1,1
hardest,1,1,1,1
hardfisted,0,1,0,0
hardgoods,0,1,0,0
hardhack,0,1,0,0
hardhacks,0,1,0,0
hardhanded,0,1,0,0
hardhandedness,0,1,0,0
hardhat,1,1,0,0
hardhats,1,1,0,0
hardhead,0,1,0,0
hardheaded,1,1,0,0
hardheadedly,1,1,0,0
hardheadedness,1,1,0,0
hardheadednesses,1,0,0,0
hardheads,0,1,0,0
hardhearted,1,0,0,0
hardheartedly,1,0,0,0
hardheartedness,1,0,0,0
hardheartednesses,1,0,0,0
hardier,1,1,0,0
hardies,0,1,0,0
hardiest,1,1,0,0
hardihood,1,1,0,0
hardihoods,1,1,0,0
hardily,1,1,0,0
hardiment,0,1,0,0
hardiments,0,1,0,0
hardiness,1,1,0,0
hardinesses,1,1,0,0
harding,0,0,1,0
hardinggrass,0,1,0,0
hardinggrasses,0,1,0,0
hardish,0,1,0,0
hardline,1,1,0,0
hardliner,1,0,0,0
hardliners,1,0,0,0
hardly,1,1,1,1
hardmouthed,0,1,0,0
hardness,1,1,0,0
hardnesses,1,1,0,0
hardnose,0,1,0,0
hardnoses,0,1,0,0
hardpack,0,1,0,0
hardpacks,0,1,0,0
hardpan,0,1,0,0
hardpans,0,1,0,0
hards,0,1,0,0
hardscape,0,1,0,0
hardscapes,0,1,0,0
hardscrabble,1,1,0,0
hardset,0,1,0,0
hardship,1,1,1,1
hardships,1,1,0,0
hardstand,1,1,0,0
hardstanding,0,1,0,0
hardstandings,0,1,0,0
hardstands,1,1,0,0
hardtack,1,1,0,0
hardtacks,1,1,0,0
hardtop,1,1,0,0
hardtops,1,1,0,0
hardware,1,1,1,1
hardwares,1,1,0,0
hardwire,0,1,0,0
hardwired,0,1,0,0
hardwires,0,1,0,0
hardwiring,0,1,0,0
hardwood,1,1,1,1
hardwoods,1,1,0,0
hardworking,1,1,0,0
hardy,1,1,1,1
hare,1,1,1,1
harebell,1,1,0,0
harebells,1,1,0,0
harebrained,1,1,0,0
hared,1,1,0,0
hareem,0,1,0,0
hareems,0,1,0,0
harelike,0,1,0,0
harelip,1,1,0,0
harelipped,1,1,0,0
harelips,1,1,0,0
harem,1,1,0,0
harems,1,1,0,0
hares,1,1,0,0
harewood,0,1,0,0
harewoods,0,1,0,0
hariana,0,1,0,0
harianas,0,1,0,0
haricot,0,1,0,0
haricots,0,1,0,0
harijan,0,1,0,0
harijans,0,1,0,0
haring,1,1,0,0
harissa,0,1,0,0
harissas,0,1,0,0
hark,1,1,0,0
harked,1,1,0,0
harken,1,1,0,0
harkened,1,1,0,0
harkener,0,1,0,0
harkeners,0,1,0,0
harkening,1,1,0,0
harkens,1,1,0,0
harking,1,1,0,0
harks,1,1,0,0
harl,0,1,0,0
harlem,0,0,1,0
harlequin,1,1,0,0
harlequinade,0,1,0,0
harlequinades,0,1,0,0
harlequins,1,1,0,0
harley,0,0,1,0
harlot,1,1,0,0
harlotries,1,1,0,0
harlotry,1,1,0,0
harlots,1,1,0,0
harls,0,1,0,0
harm,1,1,1,1
harman,0,0,1,0
harmattan,0,1,0,0
harmattans,0,1,0,0
harmed,1,1,0,0
harmer,0,1,0,0
harmers,0,1,0,0
harmful,1,1,1,1
harmfully,1,1,0,0
harmfulness,1,1,0,0
harmfulnesses,1,1,0,0
harmin,0,1,0,0
harmine,0,1,0,0
harmines,0,1,0,0
harming,1,1,0,0
harmins,0,1,0,0
harmless,1,1,1,1
harmlessly,1,1,0,0
harmlessness,1,1,0,0
harmlessnesses,1,1,0,0
harmolodic,0,1,0,0
harmolodics,0,1,0,0
harmonic,1,1,1,1
harmonica,1,1,0,0
harmonically,1,1,0,0
harmonicas,1,1,0,0
harmonicist,0,1,0,0
harmonicists,0,1,0,0
harmonics,1,1,0,0
harmonies,1,1,0,0
harmonious,1,1,0,0
harmoniously,1,1,0,0
harmoniousness,1,1,0,0
harmoniousnesses,1,0,0,0
harmonisation,0,1,0,0
harmonisations,0,1,0,0
harmonise,0,1,0,0
harmonised,0,1,0,0
harmonises,0,1,0,0
harmonising,0,1,0,0
harmonist,0,1,0,0
harmonists,0,1,0,0
harmonium,1,1,0,0
harmoniums,1,1,0,0
harmonization,1,1,0,0
harmonizations,1,1,0,0
harmonize,1,1,0,0
harmonized,1,1,0,0
harmonizer,1,1,0,0
harmonizers,1,1,0,0
harmonizes,1,1,0,0
harmonizing,1,1,0,0
harmony,1,1,1,1
harms,1,1,0,0
harness,1,1,1,1
harnessed,1,1,0,0
harnesser,0,1,0,0
harnessers,0,1,0,0
harnesses,1,1,0,0
harnessing,1,1,0,0
harold,0,0,1,0
harp,1,1,1,1
harped,1,1,0,0
harper,0,1,1,0
harpers,0,1,0,0
harpies,1,1,0,0
harpin,0,1,0,0
harping,1,1,0,0
harpings,0,1,0,0
harpins,0,1,0,0
harpist,1,1,0,0
harpists,1,1,0,0
harpoon,1,1,0,0
harpooned,1,1,0,0
harpooner,1,1,0,0
harpooners,1,1,0,0
harpooning,1,1,0,0
harpoons,1,1,0,0
harps,1,1,0,0
harpsichord,1,1,0,0
harpsichordist,1,1,0,0
harpsichordists,1,1,0,0
harpsichords,1,1,0,0
harpy,1,1,0,0
harpylike,0,1,0,0
harquebus,0,1,0,0
harquebuses,0,1,0,0
harquebusier,0,1,0,0
harquebusiers,0,1,0,0
harridan,1,1,0,0
harridans,1,1,0,0
harried,1,1,0,0
harrier,1,1,0,0
harriers,1,1,0,0
harries,1,1,0,0
harriet,0,0,1,0
harrington,0,0,1,0
harris,0,0,1,0
harrisburg,0,0,1,0
harrison,0,0,1,0
harrow,1,1,0,0
harrowed,1,1,0,0
harrower,0,1,0,0
harrowers,0,1,0,0
harrowing,1,1,0,0
harrowingly,0,1,0,0
harrows,1,1,0,0
harrumph,0,1,0,0
harrumphed,0,1,0,0
harrumphing,0,1,0,0
harrumphs,0,1,0,0
harry,1,1,1,1
harrying,1,1,0,0
harsh,1,1,1,1
harshen,0,1,0,0
harshened,0,1,0,0
harshening,0,1,0,0
harshens,0,1,0,0
harsher,1,1,0,0
harshest,1,1,0,0
harshly,1,1,0,0
harshness,1,1,0,0
harshnesses,1,1,0,0
harslet,0,1,0,0
harslets,0,1,0,0
hart,1,1,1,1
hartal,0,1,0,0
hartals,0,1,0,0
hartebeest,0,1,0,0
hartebeests,0,1,0,0
hartford,0,0,1,0
hartley,0,0,1,0
harts,1,1,0,0
hartshorn,0,1,0,0
hartshorns,0,1,0,0
harumph,0,1,0,0
harumphed,0,1,0,0
harumphing,0,1,0,0
harumphs,0,1,0,0
haruspex,0,1,0,0
haruspication,0,1,0,0
haruspications,0,1,0,0
haruspices,0,1,0,0
haruspicies,0,1,0,0
haruspicy,0,1,0,0
harvard,0,0,1,0
harvest,1,1,1,1
harvestable,0,1,0,0
harvested,1,1,1,1
harvester,1,1,0,0
harvesters,1,1,0,0
harvesting,1,1,1,1
harvestman,0,1,0,0
harvestmen,0,1,0,0
harvests,1,1,0,0
harvesttime,0,1,0,0
harvesttimes,0,1,0,0
harvey,0,0,1,0
has,1,1,1,1
hasbro,0,0,1,0
hasenpfeffer,0,1,0,0
hasenpfeffers,0,1,0,0
hash,1,1,1,1
hashed,1,1,0,0
hasheesh,1,1,0,0
hasheeshes,1,1,0,0
hashes,1,1,0,0
hashhead,0,1,0,0
hashheads,0,1,0,0
hashing,1,1,0,0
hashish,1,1,0,0
hashishes,1,1,0,0
hashtag,0,1,0,0
hashtags,0,1,0,0
haslet,0,1,0,0
haslets,0,1,0,0
hasp,1,1,0,0
hasped,0,1,0,0
hasping,0,1,0,0
hasps,1,1,0,0
hassel,0,1,0,0
hassels,0,1,0,0
hassium,0,1,0,0
hassiums,0,1,0,0
hassle,1,1,1,1
hassled,1,1,0,0
hassles,1,1,0,0
hassling,1,1,0,0
hassock,1,1,0,0
hassocks,1,1,0,0
hast,1,1,1,1
hastate,0,1,0,0
hastately,0,1,0,0
haste,1,1,0,0
hasted,1,1,0,0
hasteful,0,1,0,0
hasten,1,1,0,0
hastened,1,1,0,0
hastener,0,1,0,0
hasteners,0,1,0,0
hastening,1,1,0,0
hastens,1,1,0,0
hastes,1,1,0,0
hastier,1,1,0,0
hastiest,1,1,0,0
hastily,1,1,0,0
hastiness,1,1,0,0
hastinesses,1,1,0,0
hasting,1,1,0,0
hastings,0,0,1,0
hasty,1,1,0,0
hat,1,1,1,1
hatable,0,1,0,0
hatband,0,1,0,0
hatbands,0,1,0,0
hatbox,1,1,0,0
hatboxes,1,1,0,0
hatch,1,1,1,1
hatchabilities,0,1,0,0
hatchability,0,1,0,0
hatchable,0,1,0,0
hatchback,1,1,1,1
hatchbacks,1,1,0,0
hatcheck,1,1,0,0
hatchecks,1,1,0,0
hatched,1,1,0,0
hatchel,0,1,0,0
hatcheled,0,1,0,0
hatcheling,0,1,0,0
hatchelled,0,1,0,0
hatchelling,0,1,0,0
hatchels,0,1,0,0
hatcher,0,1,0,0
hatcheries,1,1,0,0
hatchers,0,1,0,0
hatchery,1,1,0,0
hatches,1,1,0,0
hatchet,1,1,0,0
hatchetman,0,1,0,0
hatchetmen,0,1,0,0
hatchets,1,1,0,0
hatching,1,1,0,0
hatchings,1,1,0,0
hatchling,0,1,0,0
hatchlings,0,1,0,0
hatchment,0,1,0,0
hatchments,0,1,0,0
hatchway,1,1,0,0
hatchways,1,1,0,0
hate,1,1,1,1
hateable,0,1,0,0
hated,1,1,1,1
hateful,1,1,0,0
hatefully,1,1,0,0
hatefulness,1,1,0,0
hatefulnesses,1,1,0,0
hatemonger,1,1,0,0
hatemongering,0,1,0,0
hatemongerings,0,1,0,0
hatemongers,1,1,0,0
hater,1,1,0,0
haters,1,1,0,0
hates,1,1,1,1
hatful,0,1,0,0
hatfuls,0,1,0,0
hath,1,1,1,1
hating,1,1,0,0
hatless,0,1,0,0
hatlike,0,1,0,0
hatmaker,0,1,0,0
hatmakers,0,1,0,0
hatpin,0,1,0,0
hatpins,0,1,0,0
hatrack,0,1,0,0
hatracks,0,1,0,0
hatred,1,1,1,1
hatreds,1,1,0,0
hats,1,1,1,1
hatsful,0,1,0,0
hatted,1,1,0,0
hatter,1,1,0,0
hatteria,0,1,0,0
hatterias,0,1,0,0
hatters,1,1,0,0
hatting,1,1,0,0
hauberk,1,1,0,0
hauberks,1,1,0,0
haugh,0,1,0,0
haughs,0,1,0,0
haughtier,1,1,0,0
haughtiest,1,1,0,0
haughtily,1,1,0,0
haughtiness,1,1,0,0
haughtinesses,1,1,0,0
haughty,1,1,0,0
haul,1,1,1,1
haulage,1,1,0,0
haulages,1,1,0,0
haulback,0,1,0,0
haulbacks,0,1,0,0
hauled,1,1,0,0
hauler,1,1,0,0
haulers,1,1,0,0
haulier,0,1,0,0
hauliers,0,1,0,0
hauling,1,1,0,0
haulings,0,1,0,0
haulm,0,1,0,0
haulmier,0,1,0,0
haulmiest,0,1,0,0
haulms,0,1,0,0
haulmy,0,1,0,0
haulout,0,1,0,0
haulouts,0,1,0,0
hauls,1,1,0,0
haulyard,0,1,0,0
haulyards,0,1,0,0
haunch,1,1,0,0
haunched,0,1,0,0
haunches,1,1,0,0
haunt,1,1,0,0
haunted,1,1,1,1
haunter,1,1,0,0
haunters,1,1,0,0
haunting,1,1,0,0
hauntingly,1,1,0,0
hauntings,0,1,0,0
haunts,1,1,0,0
hausen,0,1,0,0
hausens,0,1,0,0
hausfrau,0,1,0,0
hausfrauen,0,1,0,0
hausfraus,0,1,0,0
haustella,0,1,0,0
haustellum,0,1,0,0
haustoria,0,1,0,0
haustorial,0,1,0,0
haustorium,0,1,0,0
haut,0,1,0,0
hautbois,0,1,0,0
hautboy,0,1,0,0
hautboys,0,1,0,0
haute,0,1,1,0
hauter,0,1,0,0
hautest,0,1,0,0
hauteur,1,1,0,0
hauteurs,1,1,0,0
havana,0,0,1,0
havarti,0,1,0,0
havartis,0,1,0,0
havdalah,0,1,0,0
havdalahs,0,1,0,0
have,1,1,1,1
havelock,0,1,0,0
havelocks,0,1,0,0
haven,1,1,1,1
havened,0,1,0,0
havening,0,1,0,0
havens,1,1,0,0
haver,0,1,0,0
havered,0,1,0,0
haverel,0,1,0,0
haverels,0,1,0,0
havering,0,1,0,0
havers,0,1,0,0
haversack,1,1,0,0
haversacks,1,1,0,0
haversine,0,1,0,0
haversines,0,1,0,0
haves,1,1,0,0
having,1,1,1,1
havior,0,1,0,0
haviors,0,1,0,0
haviour,0,1,0,0
haviours,0,1,0,0
havoc,1,1,1,1
havocked,0,1,0,0
havocker,0,1,0,0
havockers,0,1,0,0
havocking,0,1,0,0
havocs,1,1,0,0
haw,1,1,0,0
hawaii,0,0,1,0
hawaiian,0,0,1,0
hawala,0,1,0,0
hawalas,0,1,0,0
haweater,0,1,0,0
haweaters,0,1,0,0
hawed,1,1,0,0
hawfinch,0,1,0,0
hawfinches,0,1,0,0
hawing,1,1,0,0
hawk,1,1,1,1
hawkbill,0,1,0,0
hawkbills,0,1,0,0
hawked,1,1,0,0
hawker,1,1,0,0
hawkers,1,1,0,0
hawkey,0,1,0,0
hawkeyed,0,1,0,0
hawkeys,0,1,0,0
hawkie,0,1,0,0
hawkies,0,1,0,0
hawking,1,1,0,0
hawkings,0,1,0,0
hawkins,0,0,1,0
hawkish,1,1,0,0
hawkishly,0,1,0,0
hawkishness,1,1,0,0
hawkishnesses,1,1,0,0
hawklike,0,1,0,0
hawkmoth,0,1,0,0
hawkmoths,0,1,0,0
hawknose,0,1,0,0
hawknoses,0,1,0,0
hawks,1,1,1,1
hawksbill,0,1,0,0
hawksbills,0,1,0,0
hawkshaw,0,1,0,0
hawkshaws,0,1,0,0
hawkweed,0,1,0,0
hawkweeds,0,1,0,0
haws,1,1,0,0
hawse,0,1,0,0
hawsehole,0,1,0,0
hawseholes,0,1,0,0
hawsepipe,0,1,0,0
hawsepipes,0,1,0,0
hawser,1,1,0,0
hawsers,1,1,0,0
hawses,0,1,0,0
hawthorn,1,1,0,0
hawthorne,0,0,1,0
hawthorns,1,1,0,0
hawthorny,0,1,0,0
hay,1,1,1,1
haycock,1,1,0,0
haycocks,1,1,0,0
hayden,0,0,1,0
hayed,1,1,0,0
hayer,0,1,0,0
hayers,0,1,0,0
hayes,0,0,1,0
hayey,0,1,0,0
hayfield,0,1,0,0
hayfields,0,1,0,0
hayfork,0,1,0,0
hayforks,0,1,0,0
haying,1,1,0,0
hayings,0,1,0,0
haylage,0,1,0,0
haylages,0,1,0,0
hayloft,1,1,0,0
haylofts,1,1,0,0
haymaker,0,1,0,0
haymakers,0,1,0,0
haymaking,0,1,0,0
haymakings,0,1,0,0
haymow,1,1,0,0
haymows,1,1,0,0
haynes,0,0,1,0
hayrack,0,1,0,0
hayracks,0,1,0,0
hayrick,1,1,0,0
hayricks,1,1,0,0
hayride,1,1,0,0
hayrides,1,1,0,0
hays,1,1,1,1
hayseed,1,1,0,0
hayseeds,1,1,0,0
haystack,1,1,0,0
haystacks,1,1,0,0
hayward,0,1,1,0
haywards,0,1,0,0
haywire,1,1,0,0
haywires,0,1,0,0
hazan,0,1,0,0
hazanim,0,1,0,0
hazans,0,1,0,0
hazard,1,1,1,1
hazarded,1,1,0,0
hazarder,0,1,0,0
hazarders,0,1,0,0
hazarding,1,1,0,0
hazardous,1,1,1,1
hazardously,1,1,0,0
hazardousness,0,1,0,0
hazardousnesses,0,1,0,0
hazards,1,1,1,1
haze,1,1,1,1
hazed,1,1,0,0
hazel,1,1,1,1
hazelhen,0,1,0,0
hazelhens,0,1,0,0
hazelly,0,1,0,0
hazelnut,1,1,0,0
hazelnuts,1,1,0,0
hazels,1,1,0,0
hazer,1,1,0,0
hazers,1,1,0,0
hazes,1,1,0,0
hazier,1,1,0,0
haziest,1,1,0,0
hazily,1,1,0,0
haziness,1,1,0,0
hazinesses,1,1,0,0
hazing,1,1,0,0
hazings,1,1,0,0
hazmat,0,1,0,0
hazmats,0,1,0,0
hazy,1,1,0,0
hazzan,0,1,0,0
hazzanim,0,1,0,0
hazzans,0,1,0,0
hb,0,0,1,0
hbo,0,0,1,0
hc,0,0,1,0
hcl,0,0,1,0
hd,0,0,1,0
hdd,0,0,1,0
hdtv,0,0,1,0
he,1,1,1,1
head,1,1,1,1
headache,1,1,1,1
headaches,1,1,1,1
headachey,0,1,0,0
headachier,0,1,0,0
headachiest,0,1,0,0
headachy,0,1,0,0
headband,1,1,0,0
headbands,1,1,0,0
headbanger,0,1,0,0
headbangers,0,1,0,0
headbanging,0,1,0,0
headbangings,0,1,0,0
headboard,1,1,0,0
headboards,1,1,0,0
headbutt,0,1,0,0
headbutted,0,1,0,0
headbutter,0,1,0,0
headbutters,0,1,0,0
headbutting,0,1,0,0
headbutts,0,1,0,0
headcheese,0,1,0,0
headcheeses,0,1,0,0
headcloth,0,1,0,0
headcloths,0,1,0,0
headcount,0,1,0,0
headcounts,0,1,0,0
headdress,1,1,0,0
headdresses,1,1,0,0
headed,1,1,1,1
headend,0,1,0,0
headends,0,1,0,0
header,1,1,1,1
headers,1,1,1,1
headfirst,1,1,0,0
headfish,0,1,0,0
headfishes,0,1,0,0
headforemost,0,1,0,0
headframe,0,1,0,0
headframes,0,1,0,0
headful,0,1,0,0
headfuls,0,1,0,0
headgate,0,1,0,0
headgates,0,1,0,0
headgear,1,1,0,0
headgears,1,1,0,0
headhunt,1,1,0,0
headhunted,1,1,0,0
headhunter,1,1,0,0
headhunters,1,1,0,0
headhunting,1,1,0,0
headhuntings,1,1,0,0
headhunts,1,1,0,0
headier,1,1,0,0
headiest,1,1,0,0
headily,1,1,0,0
headiness,1,1,0,0
headinesses,1,1,0,0
heading,1,1,1,1
headings,1,1,1,1
headlamp,1,1,0,0
headlamps,1,1,0,0
headland,1,1,0,0
headlands,1,1,0,0
headless,1,1,0,0
headlessness,0,1,0,0
headlessnesses,0,1,0,0
headlight,1,1,0,0
headlights,1,1,1,1
headline,1,1,1,1
headlined,1,1,0,0
headliner,1,1,0,0
headliners,1,1,0,0
headlines,1,1,1,1
headlining,1,1,0,0
headlock,1,1,0,0
headlocks,1,1,0,0
headlong,1,1,0,0
headman,1,1,0,0
headmaster,1,1,0,0
headmasterly,0,1,0,0
headmasters,1,1,0,0
headmastership,0,1,0,0
headmasterships,0,1,0,0
headmen,1,1,0,0
headmistress,1,1,0,0
headmistresses,1,1,0,0
headmost,0,1,0,0
headnote,0,1,0,0
headnotes,0,1,0,0
headphone,1,1,1,1
headphones,1,1,1,1
headpiece,1,1,0,0
headpieces,1,1,0,0
headpin,1,1,0,0
headpins,1,1,0,0
headpond,0,1,0,0
headponds,0,1,0,0
headquarter,1,1,0,0
headquartered,1,1,1,1
headquartering,1,1,0,0
headquarters,1,1,1,1
headrace,0,1,0,0
headraces,0,1,0,0
headrail,0,1,0,0
headrails,0,1,0,0
headrest,1,1,0,0
headrests,1,1,0,0
headroom,1,1,0,0
headrooms,1,1,0,0
heads,1,1,1,1
headsail,0,1,0,0
headsails,0,1,0,0
headscarf,0,1,0,0
headscarves,0,1,0,0
headset,1,1,1,1
headsets,1,1,1,1
headship,1,1,0,0
headships,1,1,0,0
headshot,0,1,0,0
headshots,0,1,0,0
headshrinker,1,1,0,0
headshrinkers,1,1,0,0
headsman,1,1,0,0
headsmen,1,1,0,0
headspace,0,1,0,0
headspaces,0,1,0,0
headspring,0,1,0,0
headsprings,0,1,0,0
headstall,1,1,0,0
headstalls,1,1,0,0
headstand,1,1,0,0
headstands,1,1,0,0
headstay,0,1,0,0
headstays,0,1,0,0
headstock,0,1,0,0
headstocks,0,1,0,0
headstone,1,1,0,0
headstones,1,1,0,0
headstream,0,1,0,0
headstreams,0,1,0,0
headstrong,1,1,0,0
headteacher,0,1,0,0
headteachers,0,1,0,0
headwaiter,1,1,0,0
headwaiters,1,1,0,0
headward,0,1,0,0
headwards,0,1,0,0
headwater,0,1,0,0
headwaters,1,1,0,0
headway,1,1,0,0
headways,1,1,0,0
headwind,1,1,0,0
headwinds,1,1,0,0
headword,1,1,0,0
headwords,1,1,0,0
headwork,0,1,0,0
headworks,0,1,0,0
heady,1,1,0,0
